,open,high,low,close,open_vix,year,month,day
959,1646.67,1649.78,1636.88,1649.6,14.59,2013,5,24
960,1652.63,1674.21,1652.63,1660.06,13.67,2013,5,28
961,1656.57,1656.57,1640.05,1648.36,15.3,2013,5,29
962,1649.14,1661.91,1648.61,1654.41,14.9,2013,5,30
963,1652.13,1658.99,1630.74,1630.74,15.02,2013,5,31
964,1631.71,1640.42,1622.72,1640.42,16.39999,2013,6,3
965,1640.73,1646.53,1623.62,1631.38,16.16,2013,6,4
966,1629.05,1629.31,1607.09,1608.9,16.86,2013,6,5
967,1609.29,1622.56,1598.23,1622.56,17.7,2013,6,6
968,1625.27,1644.4,1625.27,1643.38,15.9,2013,6,7
969,1644.67,1648.69,1639.26,1642.81,15.16,2013,6,10
970,1638.64,1640.13,1622.92,1626.13,16.91,2013,6,11
971,1629.94,1637.71,1610.92,1612.52,16.50999,2013,6,12
972,1612.15,1639.25,1608.07,1636.36,18.38,2013,6,13
973,1635.52,1640.8,1623.96,1626.73,16.63,2013,6,14
974,1630.64,1646.5,1630.34,1639.04,16.53,2013,6,17
975,1639.77,1654.19,1639.77,1651.81,16.81,2013,6,18
976,1651.83,1652.45,1628.91,1628.93,16.89,2013,6,19
977,1624.62,1624.62,1584.32,1588.19,18.39999,2013,6,20
978,1588.62,1599.19,1577.7,1592.43,18.97,2013,6,21
979,1588.77,1588.77,1560.33,1573.09,20.87,2013,6,24
980,1577.52,1593.79,1577.09,1588.03,18.64999,2013,6,25
981,1592.27,1606.83,1592.27,1603.26,17.23,2013,6,26
982,1606.44,1620.07,1606.44,1613.2,16.60001,2013,6,27
983,1611.12,1615.94,1601.06,1606.28,17.25,2013,6,28
984,1609.78,1626.61,1609.78,1614.96,16.89999,2013,7,1
985,1614.29,1624.26,1606.77,1614.08,16.49001,2013,7,2
986,1611.48,1618.97,1604.57,1615.41,17.22,2013,7,3
987,1618.65,1632.07,1614.71,1631.89,15.59,2013,7,5
988,1634.2,1644.68,1634.2,1640.46,14.66,2013,7,8
989,1642.89,1654.18,1642.89,1652.32,14.33,2013,7,9
990,1651.56,1657.92,1647.66,1652.62,14.46,2013,7,10
991,1657.41,1676.63,1657.41,1675.02,13.57,2013,7,11
992,1675.26,1680.19,1672.33,1680.19,13.9,2013,7,12
993,1679.59,1684.51,1677.89,1682.5,13.98,2013,7,15
994,1682.7,1683.73,1671.84,1676.26,13.78,2013,7,16
995,1677.91,1684.75,1677.91,1680.91,14.2,2013,7,17
996,1681.05,1693.12,1681.05,1689.37,13.63,2013,7,18
997,1686.15,1692.09,1684.08,1692.09,13.89,2013,7,19
998,1694.41,1697.61,1690.67,1695.53,13.23,2013,7,22
999,1696.63,1698.78,1691.13,1692.39,12.15,2013,7,23
1000,1696.06,1698.38,1682.57,1685.94,12.69,2013,7,24
1001,1685.21,1690.94,1680.07,1690.25,13.47,2013,7,25
1002,1687.31,1691.85,1676.03,1691.65,13.41,2013,7,26
1003,1690.32,1690.92,1681.86,1685.33,13.54,2013,7,29
1004,1687.92,1693.19,1682.42,1685.96,13.45,2013,7,30
1005,1687.76,1698.43,1684.94,1685.73,13.55,2013,7,31
1006,1689.42,1707.85,1689.42,1706.87,12.89,2013,8,1
1007,1706.1,1709.67,1700.68,1709.67,12.66,2013,8,2
1008,1708.01,1709.24,1703.55,1707.14,12.29,2013,8,5
1009,1705.79,1705.79,1693.29,1697.37,12.19,2013,8,6
1010,1695.3,1695.3,1684.91,1690.91,13.17,2013,8,7
1011,1693.35,1700.18,1688.38,1697.48,12.5,2013,8,8
1012,1696.1,1699.42,1686.02,1691.42,12.88,2013,8,9
1013,1688.37,1691.49,1683.35,1689.47,13.52,2013,8,12
1014,1690.65,1696.81,1682.62,1694.16,12.86,2013,8,13
1015,1693.88,1695.52,1684.83,1685.39,12.48,2013,8,14
1016,1679.61,1679.61,1658.59,1661.32,14.14,2013,8,15
1017,1661.22,1663.6,1652.61,1655.83,14.56,2013,8,16
1018,1655.25,1659.18,1645.84,1646.06,14.94,2013,8,19
1019,1646.81,1658.92,1646.08,1652.35,15.22,2013,8,20
1020,1650.66,1656.99,1639.43,1642.8,16.0,2013,8,21
1021,1645.03,1659.55,1645.03,1656.96,15.26,2013,8,22
1022,1659.92,1664.85,1654.81,1663.5,14.29,2013,8,23
1023,1664.29,1669.51,1656.02,1656.78,14.37,2013,8,26
1024,1652.54,1652.54,1629.05,1630.48,16.56,2013,8,27
1025,1630.25,1641.18,1627.47,1634.96,16.96001,2013,8,28
1026,1633.5,1646.41,1630.88,1638.17,16.78999,2013,8,29
1027,1638.89,1640.08,1628.05,1632.97,16.75,2013,8,30
1028,1635.95,1651.35,1633.41,1639.77,16.47,2013,9,3
1029,1640.72,1655.72,1637.41,1653.08,16.88,2013,9,4
1030,1653.28,1659.17,1653.07,1655.08,16.12,2013,9,5
1031,1657.44,1664.83,1640.62,1655.17,15.35,2013,9,6
1032,1656.85,1672.4,1656.85,1671.71,15.86,2013,9,9
1033,1674.32,1684.09,1674.32,1683.99,14.89,2013,9,10
1034,1681.04,1689.13,1678.7,1689.13,14.74,2013,9,11
1035,1689.21,1689.97,1681.96,1683.42,13.93,2013,9,12
1036,1685.04,1688.73,1682.22,1687.99,14.27,2013,9,13
1037,1691.7,1704.95,1691.7,1697.6,14.1,2013,9,16
1038,1697.73,1705.52,1697.73,1704.76,14.44,2013,9,17
1039,1705.74,1729.44,1700.35,1725.52,14.68,2013,9,18
1040,1727.34,1729.86,1720.2,1722.34,13.02,2013,9,19
1041,1722.44,1725.23,1708.89,1709.91,13.3,2013,9,20
1042,1711.44,1711.44,1697.1,1701.84,14.04,2013,9,23
1043,1702.6,1707.63,1694.9,1697.42,14.17,2013,9,24
1044,1698.02,1701.71,1691.88,1692.77,14.24,2013,9,25
1045,1694.05,1703.85,1693.11,1698.67,13.8,2013,9,26
1046,1695.52,1695.52,1687.11,1691.75,14.62,2013,9,27
1047,1687.26,1687.26,1674.99,1681.55,17.49,2013,9,30
1048,1682.41,1696.55,1682.07,1695.0,16.31,2013,10,1
1049,1691.9,1693.87,1680.34,1693.87,16.4,2013,10,2
1050,1692.35,1692.35,1670.36,1678.66,16.63,2013,10,3
1051,1678.79,1691.94,1677.33,1690.5,17.72,2013,10,4
1052,1687.15,1687.15,1674.7,1676.12,18.76,2013,10,7
1053,1676.22,1676.79,1655.03,1655.45,19.01,2013,10,8
1054,1656.99,1662.47,1646.47,1656.4,20.19,2013,10,9
1055,1660.88,1692.56,1660.88,1692.56,17.66,2013,10,10
1056,1691.09,1703.44,1688.52,1703.2,16.31,2013,10,11
1057,1699.86,1711.03,1692.13,1710.14,17.08,2013,10,14
1058,1709.17,1711.57,1695.93,1698.06,16.41,2013,10,15
1059,1700.49,1721.76,1700.49,1721.54,17.14,2013,10,16
1060,1720.17,1733.45,1714.12,1733.15,14.52,2013,10,17
1061,1736.72,1745.31,1735.74,1744.5,12.86,2013,10,18
1062,1745.2,1747.79,1740.67,1744.66,13.34,2013,10,21
1063,1746.48,1759.33,1746.48,1754.67,12.99,2013,10,22
1064,1752.27,1752.27,1740.5,1746.38,13.71,2013,10,23
1065,1747.48,1753.94,1745.5,1752.07,13.5,2013,10,24
1066,1756.01,1759.82,1752.45,1759.77,13.16,2013,10,25
1067,1759.42,1764.99,1757.67,1762.11,13.62,2013,10,28
1068,1762.93,1772.09,1762.93,1771.95,13.25,2013,10,29
1069,1772.27,1775.22,1757.24,1763.31,13.72,2013,10,30
1070,1763.24,1768.53,1755.72,1756.54,13.83,2013,10,31
1071,1758.7,1765.67,1752.7,1761.64,13.46,2013,11,1
1072,1763.4,1768.78,1761.56,1767.93,13.35,2013,11,4
1073,1765.67,1767.03,1755.76,1762.97,13.22,2013,11,5
1074,1765.0,1773.74,1764.4,1770.49,13.01,2013,11,6
1075,1770.74,1774.54,1746.2,1747.15,12.99,2013,11,7
1076,1748.37,1770.78,1747.63,1770.61,13.76,2013,11,8
1077,1769.96,1773.44,1767.85,1771.89,12.85,2013,11,11
1078,1769.51,1771.78,1762.29,1767.69,12.8,2013,11,12
1079,1764.37,1782.0,1760.64,1782.0,13.35,2013,11,13
1080,1782.75,1791.53,1780.22,1790.62,12.8,2013,11,14
1081,1790.66,1798.22,1790.66,1798.18,12.12,2013,11,15
1082,1798.82,1802.33,1788.0,1791.53,12.41,2013,11,18
1083,1790.79,1795.51,1784.72,1787.87,13.03,2013,11,19
1084,1789.59,1795.73,1777.23,1781.37,13.56,2013,11,20
1085,1783.52,1797.16,1783.52,1795.85,13.09,2013,11,21
1086,1797.21,1804.84,1794.7,1804.76,12.69,2013,11,22
1087,1806.33,1808.1,1800.58,1802.48,12.55,2013,11,25
1088,1802.87,1808.42,1800.77,1802.75,12.84,2013,11,26
1089,1803.48,1808.27,1802.77,1807.23,12.81,2013,11,27
1090,1808.69,1813.55,1803.98,1805.81,13.06,2013,11,29
1091,1806.55,1810.02,1798.6,1800.9,13.91,2013,12,2
1092,1800.1,1800.1,1787.85,1795.15,14.74,2013,12,3
1093,1793.15,1799.8,1779.09,1792.81,15.03,2013,12,4
1094,1792.82,1792.82,1783.38,1785.03,14.82,2013,12,5
1095,1788.36,1806.04,1788.36,1805.09,13.97,2013,12,6
1096,1806.21,1811.52,1806.21,1808.37,13.97,2013,12,9
1097,1807.6,1808.52,1801.75,1802.62,14.14,2013,12,10
1098,1802.76,1802.97,1780.09,1782.22,13.98,2013,12,11
1099,1781.71,1782.99,1772.28,1775.5,15.44,2013,12,12
1100,1777.98,1780.92,1772.45,1775.32,15.17,2013,12,13
1101,1777.48,1792.22,1777.48,1786.54,15.64,2013,12,16
1102,1786.47,1786.77,1777.05,1781.0,16.04,2013,12,17
1103,1781.46,1811.08,1767.99,1810.65,15.95,2013,12,18
1104,1809.0,1810.88,1801.35,1809.6,13.59,2013,12,19
1105,1810.39,1823.75,1810.25,1818.32,13.61,2013,12,20
1106,1822.92,1829.75,1822.92,1827.99,13.37,2013,12,23
1107,1828.02,1833.32,1828.02,1833.32,12.85,2013,12,24
1108,1834.96,1842.84,1834.96,1842.02,12.48,2013,12,26
1109,1842.97,1844.89,1839.81,1841.4,12.21,2013,12,27
1110,1841.47,1842.47,1838.77,1841.07,12.87,2013,12,30
1111,1842.61,1849.44,1842.41,1848.36,13.43,2013,12,31
1112,1845.86,1845.86,1827.74,1831.98,14.32,2014,1,2
1113,1833.21,1838.24,1829.13,1831.37,14.06,2014,1,3
1114,1832.31,1837.16,1823.73,1826.77,13.41,2014,1,6
1115,1828.71,1840.1,1828.71,1837.88,12.38,2014,1,7
1116,1837.9,1840.02,1831.4,1837.49,13.04,2014,1,8
1117,1839.0,1843.23,1830.38,1838.13,12.83,2014,1,9
1118,1840.06,1843.15,1832.43,1842.37,12.6,2014,1,10
1119,1841.26,1843.45,1815.52,1819.2,12.18,2014,1,13
1120,1821.36,1839.26,1821.36,1838.88,12.89,2014,1,14
1121,1840.52,1850.84,1840.52,1848.38,12.15,2014,1,15
1122,1847.99,1847.99,1840.3,1845.89,12.32,2014,1,16
1123,1844.23,1846.04,1835.23,1838.7,12.34,2014,1,17
1124,1841.05,1849.31,1832.38,1843.8,12.63,2014,1,21
1125,1844.71,1846.87,1840.88,1844.86,12.57,2014,1,22
1126,1842.29,1842.29,1820.06,1828.46,13.67,2014,1,23
1127,1826.96,1826.96,1790.29,1790.29,14.95,2014,1,24
1128,1791.03,1795.98,1772.88,1781.56,17.29,2014,1,27
1129,1783.0,1793.87,1779.49,1792.5,17.27,2014,1,28
1130,1790.15,1790.15,1770.45,1774.2,17.95,2014,1,29
1131,1777.17,1798.77,1777.17,1794.19,16.37,2014,1,30
1132,1790.88,1793.88,1772.26,1782.59,18.71,2014,1,31
1133,1782.68,1784.83,1739.66,1741.89,18.57,2014,2,3
1134,1743.82,1758.73,1743.82,1755.2,19.99,2014,2,4
1135,1753.38,1755.79,1737.92,1751.64,19.59,2014,2,5
1136,1752.99,1774.06,1752.99,1773.43,19.09,2014,2,6
1137,1776.01,1798.03,1776.01,1797.02,16.15,2014,2,7
1138,1796.2,1799.94,1791.83,1799.84,15.63,2014,2,10
1139,1800.45,1823.54,1800.41,1819.75,15.29,2014,2,11
1140,1820.12,1826.55,1815.97,1819.26,14.31,2014,2,12
1141,1814.82,1830.25,1809.22,1829.83,15.24,2014,2,13
1142,1828.46,1841.65,1825.59,1838.63,14.21,2014,2,14
1143,1839.03,1842.87,1835.01,1840.76,13.95,2014,2,18
1144,1838.9,1847.5,1826.99,1828.75,14.85,2014,2,19
1145,1829.24,1842.79,1824.58,1839.78,15.28,2014,2,20
1146,1841.07,1846.13,1835.6,1836.25,14.74,2014,2,21
1147,1836.78,1858.71,1836.78,1847.61,14.83,2014,2,24
1148,1847.66,1852.91,1840.19,1845.12,14.17,2014,2,25
1149,1845.79,1852.65,1840.66,1845.16,13.83,2014,2,26
1150,1844.9,1854.53,1841.13,1854.29,14.56,2014,2,27
1151,1855.12,1867.92,1847.67,1859.45,14.22,2014,2,28
1152,1857.68,1857.68,1834.44,1845.73,16.47,2014,3,3
1153,1849.23,1876.23,1849.23,1873.91,14.53,2014,3,4
1154,1874.05,1876.53,1871.11,1873.81,14.13,2014,3,5
1155,1874.18,1881.94,1874.18,1877.03,13.82,2014,3,6
1156,1878.52,1883.57,1870.56,1878.04,13.51,2014,3,7
1157,1877.86,1877.87,1867.04,1877.17,14.76,2014,3,10
1158,1878.26,1882.35,1863.88,1867.63,14.22,2014,3,11
1159,1866.15,1868.38,1854.38,1868.2,15.37,2014,3,12
1160,1869.06,1874.4,1841.86,1846.34,14.28,2014,3,13
1161,1845.07,1852.44,1839.57,1841.13,16.74,2014,3,14
1162,1842.81,1862.3,1842.81,1858.83,16.39,2014,3,17
1163,1858.92,1873.76,1858.92,1872.25,15.42,2014,3,18
1164,1872.25,1874.14,1850.35,1860.77,14.56,2014,3,19
1165,1860.09,1873.49,1854.63,1872.01,15.58,2014,3,20
1166,1874.53,1883.97,1863.46,1866.52,13.96,2014,3,21
1167,1867.67,1873.34,1849.69,1857.44,14.7,2014,3,24
1168,1859.48,1871.87,1855.96,1865.62,14.16,2014,3,25
1169,1867.09,1875.92,1852.56,1852.56,13.64,2014,3,26
1170,1852.11,1855.55,1842.11,1849.04,15.0,2014,3,27
1171,1850.07,1866.63,1850.07,1857.62,14.15,2014,3,28
1172,1859.16,1875.18,1859.16,1872.34,13.88,2014,3,31
1173,1873.96,1885.84,1873.96,1885.52,13.43,2014,4,1
1174,1886.61,1893.17,1883.79,1890.9,13.17,2014,4,2
1175,1891.43,1893.8,1882.65,1888.77,13.02,2014,4,3
1176,1890.25,1897.28,1863.26,1865.09,12.88,2014,4,4
1177,1863.92,1864.04,1841.48,1845.04,14.96,2014,4,7
1178,1845.48,1854.95,1837.49,1851.96,15.59,2014,4,8
1179,1852.64,1872.43,1852.38,1872.18,14.58,2014,4,9
1180,1872.28,1872.53,1830.87,1833.08,13.98,2014,4,10
1181,1830.65,1835.07,1814.36,1815.69,16.66,2014,4,11
1182,1818.18,1834.19,1815.8,1830.61,16.14,2014,4,14
1183,1831.45,1844.02,1816.29,1842.98,16.14,2014,4,15
1184,1846.01,1862.31,1846.01,1862.31,14.89,2014,4,16
1185,1861.73,1869.63,1856.72,1864.85,14.09,2014,4,17
1186,1865.79,1871.89,1863.18,1871.89,14.1,2014,4,21
1187,1872.57,1884.89,1872.57,1879.55,13.13,2014,4,22
1188,1879.32,1879.75,1873.91,1875.39,13.35,2014,4,23
1189,1881.97,1884.06,1870.24,1878.61,13.36,2014,4,24
1190,1877.72,1877.72,1859.7,1863.4,13.93,2014,4,25
1191,1865.0,1877.01,1850.61,1869.43,14.27,2014,4,28
1192,1870.78,1880.6,1870.78,1878.33,13.88,2014,4,29
1193,1877.1,1885.2,1872.69,1883.95,14.05,2014,4,30
1194,1884.39,1888.59,1878.04,1883.68,13.64,2014,5,1
1195,1885.3,1891.33,1878.5,1881.14,13.15,2014,5,2
1196,1879.45,1885.51,1866.77,1884.66,13.95,2014,5,5
1197,1883.69,1883.69,1867.72,1867.72,13.65,2014,5,6
1198,1868.53,1878.83,1859.79,1878.21,13.64,2014,5,7
1199,1877.39,1889.07,1870.05,1875.63,13.69,2014,5,8
1200,1875.27,1878.57,1867.02,1878.48,13.55,2014,5,9
1201,1880.03,1897.13,1880.03,1896.65,12.46,2014,5,12
1202,1896.75,1902.17,1896.06,1897.45,12.36,2014,5,13
1203,1897.13,1897.13,1885.77,1888.53,12.42,2014,5,14
1204,1888.16,1888.16,1862.36,1870.85,12.73,2014,5,15
1205,1871.19,1878.28,1864.82,1877.86,13.31,2014,5,16
1206,1876.66,1886.0,1872.42,1885.08,13.17,2014,5,19
1207,1884.88,1884.88,1868.14,1872.83,12.69,2014,5,20
1208,1873.34,1888.8,1873.34,1888.03,12.38,2014,5,21
1209,1888.19,1896.33,1885.39,1892.49,11.93,2014,5,22
1210,1893.32,1901.26,1893.32,1900.53,11.96,2014,5,23
1211,1902.01,1912.28,1902.01,1911.91,11.69,2014,5,27
1212,1911.77,1914.46,1907.3,1909.78,11.6,2014,5,28
1213,1910.6,1920.03,1909.82,1920.03,11.58,2014,5,29
1214,1920.33,1924.03,1916.64,1923.57,11.66,2014,5,30
1215,1923.87,1925.88,1915.98,1924.97,11.69,2014,6,2
1216,1923.07,1925.07,1918.79,1924.24,12.03,2014,6,3
1217,1923.06,1928.63,1918.6,1927.88,12.15,2014,6,4
1218,1928.52,1941.74,1922.93,1940.46,12.09,2014,6,5
1219,1942.41,1949.44,1942.41,1949.44,11.32,2014,6,6
1220,1948.97,1955.55,1947.16,1951.27,11.23,2014,6,9
1221,1950.34,1950.86,1944.64,1950.79,11.3,2014,6,10
1222,1949.37,1949.37,1940.08,1943.89,11.42,2014,6,11
1223,1943.35,1943.35,1925.78,1930.11,11.81,2014,6,12
1224,1930.8,1937.3,1927.69,1936.16,12.45,2014,6,13
1225,1934.84,1941.15,1930.91,1937.78,12.65,2014,6,16
1226,1937.15,1943.69,1933.55,1941.99,12.81,2014,6,17
1227,1942.73,1957.74,1939.29,1956.98,11.8,2014,6,18
1228,1957.5,1959.87,1952.26,1959.48,10.53,2014,6,19
1229,1960.45,1963.91,1959.17,1962.87,10.4,2014,6,20
1230,1962.92,1963.74,1958.89,1962.61,11.26,2014,6,23
1231,1961.97,1968.17,1948.34,1949.98,11.02,2014,6,24
1232,1949.27,1960.83,1947.49,1959.53,12.31,2014,6,25
1233,1959.89,1959.89,1944.69,1957.22,11.51,2014,6,26
1234,1956.56,1961.47,1952.18,1960.96,11.72,2014,6,27
1235,1960.79,1964.24,1958.22,1960.23,11.75,2014,6,30
1236,1962.29,1978.58,1962.29,1973.32,11.28,2014,7,1
1237,1973.06,1976.67,1972.58,1974.62,11.18,2014,7,2
1238,1975.88,1985.59,1975.88,1985.44,10.47,2014,7,3
1239,1984.22,1984.22,1974.88,1977.65,11.15,2014,7,7
1240,1976.39,1976.39,1959.46,1963.71,11.72,2014,7,8
1241,1965.1,1974.15,1965.1,1972.83,11.74,2014,7,9
1242,1966.67,1969.84,1952.86,1964.68,13.22,2014,7,10
1243,1965.76,1968.67,1959.63,1967.57,12.5,2014,7,11
1244,1969.86,1979.85,1969.86,1977.1,11.6,2014,7,14
1245,1977.36,1982.52,1965.34,1973.28,11.53,2014,7,15
1246,1976.35,1983.94,1975.67,1981.57,10.81,2014,7,16
1247,1979.75,1981.8,1955.59,1958.12,11.35,2014,7,17
1248,1961.54,1979.91,1960.82,1978.22,13.34,2014,7,18
1249,1976.93,1976.93,1965.77,1973.63,12.85,2014,7,21
1250,1975.65,1986.24,1975.65,1983.53,11.97,2014,7,22
1251,1985.32,1989.23,1982.44,1987.01,11.54,2014,7,23
1252,1988.07,1991.39,1985.79,1987.98,11.43,2014,7,24
1253,1984.6,1984.6,1974.37,1978.34,12.03,2014,7,25
1254,1978.25,1981.52,1967.31,1978.91,12.93,2014,7,28
1255,1980.03,1984.85,1969.95,1969.95,12.35,2014,7,29
1256,1973.21,1978.9,1962.42,1970.07,12.63,2014,7,30
1257,1965.14,1965.14,1930.67,1930.67,14.35,2014,7,31
1258,1929.8,1937.35,1916.37,1925.15,16.67,2014,8,1
1259,1926.62,1942.92,1921.2,1938.99,16.64,2014,8,4
1260,1936.34,1936.34,1913.77,1920.21,15.54,2014,8,5
1261,1917.29,1927.91,1911.45,1920.24,17.22,2014,8,6
1262,1923.03,1928.89,1904.78,1909.57,15.5,2014,8,7
1263,1910.35,1932.38,1909.01,1931.59,16.43,2014,8,8
1264,1933.43,1944.9,1933.43,1936.92,15.16,2014,8,11
1265,1935.73,1939.65,1928.29,1933.75,14.42,2014,8,12
1266,1935.6,1948.41,1935.6,1946.72,13.57,2014,8,13
1267,1947.41,1955.23,1947.41,1955.18,13.05,2014,8,14
1268,1958.87,1964.04,1941.5,1955.06,11.91,2014,8,15
1269,1958.36,1971.99,1958.36,1971.74,12.85,2014,8,18
1270,1972.73,1982.57,1972.73,1981.6,12.14,2014,8,19
1271,1980.46,1988.57,1977.68,1986.51,12.23,2014,8,20
1272,1986.82,1994.76,1986.82,1992.37,11.93,2014,8,21
1273,1992.6,1993.54,1984.76,1988.4,11.88,2014,8,22
1274,1991.74,2001.95,1991.74,1997.92,11.58,2014,8,25
1275,1998.59,2005.04,1998.59,2000.02,11.33,2014,8,26
1276,2000.54,2002.14,1996.2,2000.12,11.69,2014,8,27
1277,1997.42,1998.55,1990.52,1996.74,12.38,2014,8,28
1278,1998.45,2003.38,1994.65,2003.37,11.86,2014,8,29
1279,2004.07,2006.12,1994.85,2002.28,12.32,2014,9,2
1280,2003.57,2009.28,1998.14,2000.72,12.03,2014,9,3
1281,2001.67,2011.17,1992.54,1997.65,12.4,2014,9,4
1282,1998.0,2007.71,1990.1,2007.71,12.37,2014,9,5
1283,2007.17,2007.17,1995.6,2001.54,12.64,2014,9,8
1284,2000.73,2001.01,1984.61,1988.44,12.7,2014,9,9
1285,1988.41,1996.66,1982.99,1995.69,13.36,2014,9,10
1286,1992.85,1997.65,1985.93,1997.45,13.53,2014,9,11
1287,1996.74,1996.74,1980.26,1985.54,12.85,2014,9,12
1288,1986.04,1987.18,1978.48,1984.13,13.54,2014,9,15
1289,1981.93,2002.28,1979.06,1998.98,14.48,2014,9,16
1290,1999.3,2010.74,1993.29,2001.57,13.06,2014,9,17
1291,2003.07,2012.34,2003.07,2011.36,12.55,2014,9,18
1292,2012.74,2019.26,2006.59,2010.4,11.73,2014,9,19
1293,2009.08,2009.08,1991.01,1994.29,13.14,2014,9,22
1294,1992.78,1995.41,1982.77,1982.77,14.82,2014,9,23
1295,1983.34,1999.79,1978.63,1998.3,14.62,2014,9,24
1296,1997.32,1997.32,1965.99,1965.99,14.11,2014,9,25
1297,1966.22,1986.37,1966.22,1982.85,15.77,2014,9,26
1298,1978.96,1981.28,1964.04,1977.8,16.96,2014,9,29
1299,1978.21,1985.17,1968.96,1972.29,15.49,2014,9,30
1300,1971.44,1971.44,1941.72,1946.16,16.44,2014,10,1
1301,1945.83,1952.32,1926.03,1946.17,16.7,2014,10,2
1302,1948.12,1971.19,1948.12,1967.9,15.16,2014,10,3
1303,1970.01,1977.84,1958.43,1964.82,14.46,2014,10,6
1304,1962.36,1962.36,1934.87,1935.1,16.18,2014,10,7
1305,1935.55,1970.36,1925.25,1968.89,17.35,2014,10,8
1306,1967.68,1967.68,1927.56,1928.21,15.64,2014,10,9
1307,1925.63,1936.98,1906.05,1906.13,19.11,2014,10,10
1308,1905.65,1912.09,1874.14,1874.74,21.16,2014,10,13
1309,1877.11,1898.71,1871.79,1877.7,23.77,2014,10,14
1310,1874.18,1874.18,1820.66,1862.49,26.36,2014,10,15
1311,1855.95,1876.01,1835.02,1862.76,29.26,2014,10,16
1312,1864.91,1898.16,1864.91,1886.76,21.68,2014,10,17
1313,1885.62,1905.03,1882.3,1904.01,22.11,2014,10,20
1314,1909.38,1942.45,1909.38,1941.28,17.72,2014,10,21
1315,1941.29,1949.31,1926.83,1927.11,16.06,2014,10,22
1316,1931.02,1961.95,1931.02,1950.82,16.07,2014,10,23
1317,1951.59,1965.27,1946.27,1964.58,16.43,2014,10,24
1318,1962.97,1964.64,1951.37,1961.63,17.24,2014,10,27
1319,1964.14,1985.05,1964.14,1985.05,15.69,2014,10,28
1320,1983.29,1991.4,1969.04,1982.3,14.61,2014,10,29
1321,1979.49,1999.4,1974.75,1994.65,15.31,2014,10,30
1322,2001.2,2018.19,2001.2,2018.05,13.84,2014,10,31
1323,2018.21,2024.46,2013.68,2017.81,14.41,2014,11,3
1324,2015.81,2015.98,2001.01,2012.1,15.05,2014,11,4
1325,2015.29,2023.77,2014.42,2023.57,14.15,2014,11,5
1326,2023.33,2031.61,2015.86,2031.21,14.46,2014,11,6
1327,2032.36,2034.26,2025.07,2031.92,13.71,2014,11,7
1328,2032.01,2038.7,2030.17,2038.26,13.16,2014,11,10
1329,2038.2,2041.28,2035.28,2039.68,12.71,2014,11,11
1330,2037.75,2040.33,2031.95,2038.25,13.76,2014,11,12
1331,2039.21,2046.18,2030.44,2039.33,13.33,2014,11,13
1332,2039.74,2042.22,2035.2,2039.82,13.79,2014,11,14
1333,2038.29,2043.07,2034.46,2041.32,14.7,2014,11,17
1334,2041.48,2056.08,2041.48,2051.8,13.86,2014,11,18
1335,2051.16,2052.14,2040.37,2048.72,14.01,2014,11,19
1336,2045.87,2053.84,2040.49,2052.75,14.66,2014,11,20
1337,2057.46,2071.46,2056.75,2063.5,13.16,2014,11,21
1338,2065.07,2070.17,2065.07,2069.41,12.92,2014,11,24
1339,2070.15,2074.21,2064.75,2067.03,12.55,2014,11,25
1340,2067.36,2073.29,2066.62,2072.83,12.27,2014,11,26
1341,2074.78,2075.76,2065.06,2067.56,12.64,2014,11,28
1342,2065.78,2065.78,2049.57,2053.44,14.16,2014,12,1
1343,2053.77,2068.77,2053.77,2066.55,14.1,2014,12,2
1344,2067.45,2076.28,2066.65,2074.33,12.75,2014,12,3
1345,2073.64,2077.34,2062.34,2071.92,12.7,2014,12,4
1346,2072.78,2079.47,2070.81,2075.37,12.08,2014,12,5
1347,2074.84,2075.78,2054.27,2060.31,13.05,2014,12,8
1348,2056.55,2060.6,2034.17,2059.82,16.23,2014,12,9
1349,2058.86,2058.86,2024.26,2026.14,15.56,2014,12,10
1350,2027.92,2055.53,2027.92,2035.33,17.68,2014,12,11
1351,2030.36,2032.25,2002.33,2002.33,20.51,2014,12,12
1352,2005.03,2018.69,1982.26,1989.63,19.59,2014,12,15
1353,1986.71,2016.89,1972.56,1972.74,23.55,2014,12,16
1354,1973.77,2016.75,1973.77,2012.89,23.9,2014,12,17
1355,2018.98,2061.23,2018.98,2061.23,17.14,2014,12,18
1356,2061.04,2077.85,2061.03,2070.65,16.57,2014,12,19
1357,2069.28,2078.76,2069.28,2078.54,16.32,2014,12,22
1358,2081.48,2086.73,2079.77,2082.17,14.47,2014,12,23
1359,2083.25,2087.56,2081.86,2081.88,14.52,2014,12,24
1360,2084.3,2092.7,2084.3,2088.77,14.6,2014,12,26
1361,2087.63,2093.55,2085.75,2090.57,16.04,2014,12,29
1362,2088.49,2088.49,2079.53,2080.35,15.9,2014,12,30
1363,2082.11,2085.58,2057.94,2058.9,15.91,2014,12,31
1364,2058.9,2072.36,2046.04,2058.2,17.76,2015,1,2
1365,2054.44,2054.44,2017.34,2020.58,19.19,2015,1,5
1366,2022.15,2030.25,1992.44,2002.61,20.33,2015,1,6
1367,2005.55,2029.61,2005.55,2025.9,20.15,2015,1,7
1368,2030.61,2064.08,2030.61,2062.14,17.93,2015,1,8
1369,2063.45,2064.43,2038.33,2044.81,16.44,2015,1,9
1370,2046.13,2049.3,2022.58,2028.26,18.02,2015,1,12
