time,open,high,low,close,Volume
1254231000,1063.68,1069.62,1057.83,1060.61,4949900000
1254317400,1061.02,1063.4,1046.47,1057.08,5998860000
1254403800,1054.91,1054.91,1029.45,1029.85,5791450000
1254490200,1029.71,1030.6,1019.95,1025.21,5583240000
1254749400,1026.87,1042.58,1025.92,1040.46,4313310000
1254835800,1042.02,1060.55,1042.02,1054.72,5029840000
1254922200,1053.65,1058.02,1050.1,1057.58,4238220000
1255008600,1060.03,1070.67,1060.03,1065.48,4988400000
1255095000,1065.28,1071.51,1063,1071.49,3763780000
1255354200,1071.63,1079.46,1071.63,1076.19,3710430000
1255440600,1074.96,1075.3,1066.71,1073.19,4320480000
1255527000,1078.68,1093.17,1078.68,1092.02,5406420000
1255613400,1090.36,1096.56,1086.41,1096.56,5369780000
1255699800,1094.67,1094.67,1081.53,1087.68,4894740000
1255959000,1088.22,1100.17,1086.48,1097.91,4619240000
1256045400,1098.64,1098.64,1086.16,1091.06,5396930000
1256131800,1090.36,1101.36,1080.77,1081.4,5616290000
1256218200,1080.96,1095.21,1074.31,1092.91,5192410000
1256304600,1095.62,1095.83,1075.49,1079.6,4767460000
1256563800,1080.36,1091.75,1065.23,1066.95,6363380000
1256650200,1067.54,1072.48,1060.62,1063.41,5337380000
1256736600,1061.51,1063.26,1042.19,1042.63,6600350000
1256823000,1043.69,1066.83,1043.69,1066.11,5595040000
1256909400,1065.41,1065.41,1033.38,1036.19,6512420000
1257172200,1036.18,1052.18,1029.38,1042.88,6202640000
1257258600,1040.92,1046.36,1033.94,1045.41,5487500000
1257345000,1047.14,1061,1045.15,1046.5,5635510000
1257431400,1047.3,1066.65,1047.3,1066.63,4848350000
1257517800,1064.95,1071.48,1059.32,1069.3,4277130000
1257777000,1072.31,1093.19,1072.31,1093.08,4460030000
1257863400,1091.86,1096.42,1087.4,1093.01,4394770000
1257949800,1096.04,1105.37,1093.81,1098.51,4286700000
1258036200,1098.31,1101.97,1084.9,1087.24,4160250000
1258122600,1087.59,1097.79,1085.33,1093.48,3792610000
1258381800,1094.13,1113.69,1094.13,1109.3,4565850000
1258468200,1109.22,1110.52,1102.19,1110.32,3824070000
1258554600,1109.43,1111.1,1102.7,1109.8,4293340000
1258641000,1106.43,1106.43,1088.4,1094.9,4178030000
1258727400,1094.66,1094.66,1086.81,1091.38,3751230000
1258986600,1094.86,1112.38,1094.86,1106.24,3827920000
1259073000,1105.82,1107.56,1097.63,1105.65,3700820000
1259159400,1106.49,1111.18,1104.75,1110.63,3036350000
1259332200,1105.47,1105.47,1083.74,1091.49,2362910000
1259591400,1091.07,1097.24,1086.25,1095.63,3895520000
1259677800,1098.89,1112.28,1098.89,1108.86,4249310000
1259764200,1109.03,1115.58,1105.29,1109.24,3941340000
1259850600,1110.59,1117.28,1098.74,1099.92,4810030000
1259937000,1100.43,1119.13,1096.52,1105.98,5781140000
1260196200,1105.52,1110.72,1100.83,1103.25,4103360000
1260282600,1103.04,1103.04,1088.61,1091.94,4748030000
1260369000,1091.06,1097.04,1085.89,1095.95,4115410000
1260455400,1098.68,1106.25,1098.68,1102.35,3996490000
1260541800,1103.96,1108.5,1101.34,1106.41,3791090000
1260801000,1107.84,1114.76,1107.84,1114.11,4548490000
1260887400,1114.11,1114.11,1105.35,1107.93,5045100000
1260973800,1108.61,1116.21,1107.96,1109.18,4829820000
1261060200,1106.36,1106.36,1095.88,1096.08,7615070000
1261146600,1097.86,1103.74,1093.88,1102.47,6325890000
1261405800,1105.31,1117.68,1105.31,1114.05,3977340000
1261492200,1114.51,1120.27,1114.51,1118.02,3641130000
1261578600,1118.84,1121.58,1116,1120.59,3166870000
1261665000,1121.07,1126.48,1121.07,1126.48,1267710000
1262010600,1127.53,1130.38,1123.51,1127.78,2716400000
1262097000,1128.55,1130.38,1126.08,1126.19,2491020000
1262183400,1125.53,1126.42,1121.94,1126.42,2277300000
1262269800,1126.6,1127.64,1114.81,1115.1,2076990000
1262615400,1116.56,1133.87,1116.56,1132.99,3991400000
1262701800,1132.66,1136.63,1129.66,1136.52,2491020000
1262788200,1135.71,1139.19,1133.95,1137.14,4972660000
1262874600,1136.27,1142.46,1131.32,1141.69,5270680000
1262961000,1140.52,1145.39,1136.22,1144.98,4389590000
1263220200,1145.96,1149.74,1142.02,1146.98,4255780000
1263306600,1143.81,1143.81,1131.77,1136.22,4716160000
1263393000,1137.31,1148.4,1133.18,1145.68,4170360000
1263479400,1145.68,1150.41,1143.8,1148.46,3915200000
1263565800,1147.72,1147.77,1131.39,1136.03,4758730000
1263911400,1136.03,1150.45,1135.77,1150.23,4724830000
1263997800,1147.94,1147.95,1129.25,1138.04,4810560000
1264084200,1138.68,1141.58,1114.84,1116.48,6874290000
1264170600,1115.49,1115.49,1090.18,1091.76,6208650000
1264429800,1092.4,1102.97,1092.4,1096.78,4481390000
1264516200,1095.8,1103.69,1089.86,1092.17,4731910000
1264602600,1091.94,1099.51,1083.11,1097.5,5319120000
1264689000,1096.93,1100.22,1078.46,1084.53,5452400000
1264775400,1087.61,1096.45,1071.59,1073.87,5412850000
1265034600,1073.89,1089.38,1073.89,1089.18,4077610000
1265121000,1090.05,1104.73,1087.96,1103.32,4749540000
1265207400,1100.67,1102.72,1093.28,1097.28,4285450000
1265293800,1097.25,1097.25,1062.78,1063.11,5859690000
1265380200,1064.12,1067.13,1044.5,1066.19,6438900000
1265639400,1065.51,1071.2,1056.51,1056.74,4089820000
1265725800,1060.06,1079.28,1060.06,1070.52,5114260000
1265812200,1069.68,1073.67,1059.34,1068.13,4251450000
1265898600,1067.1,1080.04,1060.59,1078.47,4400870000
1265985000,1075.95,1077.81,1062.97,1075.51,4160680000
1266330600,1079.13,1095.67,1079.13,1094.87,4080770000
1266417000,1096.14,1101.03,1094.72,1099.51,4259230000
1266503400,1099.03,1108.24,1097.48,1106.75,3878620000
1266589800,1105.49,1112.42,1100.8,1109.17,3944280000
1266849000,1110,1112.29,1105.38,1108.01,3814440000
1266935400,1107.49,1108.58,1092.18,1094.6,4521050000
1267021800,1095.89,1106.42,1095.5,1105.24,4168360000
1267108200,1101.24,1103.5,1086.02,1102.93,4521130000
1267194600,1103.1,1107.24,1097.56,1104.49,3945190000
1267453800,1105.36,1116.11,1105.36,1115.71,3847640000
1267540200,1117.01,1123.46,1116.51,1118.31,4134680000
1267626600,1119.36,1125.64,1116.58,1118.79,3951320000
1267713000,1119.12,1123.73,1116.66,1122.97,3945010000
1267799400,1125.12,1139.38,1125.12,1138.69,4133000000
1268058600,1138.4,1141.05,1136.77,1138.5,3774680000
1268145000,1137.56,1145.37,1134.9,1140.44,5185570000
1268231400,1140.22,1148.26,1140.09,1145.61,5469120000
1268317800,1143.96,1150.24,1138.99,1150.24,4669060000
1268404200,1151.71,1153.41,1146.97,1149.99,4928160000
1268659800,1148.53,1150.98,1141.45,1150.51,4164110000
1268746200,1150.82,1160.28,1150.35,1159.46,4369770000
1268832600,1159.93,1169.84,1159.93,1166.21,4963200000
1268919000,1166.13,1167.77,1161.16,1165.82,4234510000
1269005400,1166.68,1169.2,1155.33,1159.9,5212410000
1269264600,1157.82,1167.82,1152.88,1165.81,4261680000
1269351000,1166.47,1174.72,1163.83,1174.17,4411640000
1269437400,1172.69,1173.04,1166.01,1167.72,4705750000
1269523800,1170.03,1180.69,1165.09,1165.73,5668900000
1269610200,1167.57,1173.93,1161.48,1166.59,4708420000
1269869400,1167.71,1174.85,1167.71,1173.32,4375580000
1269955800,1173.75,1177.83,1168.92,1173.27,4085000000
1270042200,1171.75,1174.56,1165.77,1169.43,4484340000
1270128600,1171.23,1181.43,1170.69,1178.1,4006870000
1270474200,1178.71,1187.73,1178.71,1187.44,3881620000
1270560600,1186.01,1191.8,1182.77,1189.43,4086180000
1270647000,1188.23,1189.6,1177.25,1182.44,5101430000
1270733400,1181.75,1188.55,1175.12,1186.43,4726970000
1270819800,1187.47,1194.66,1187.15,1194.37,4511570000
1271079000,1194.93,1199.2,1194.71,1196.48,4607090000
1271165400,1195.93,1199.04,1188.82,1197.3,5403580000
1271251800,1198.68,1210.65,1198.68,1210.65,5760040000
1271338200,1210.77,1213.92,1208.5,1211.67,5995330000
1271424600,1210.17,1210.17,1186.77,1192.13,8108470000
1271683800,1192.06,1197.87,1183.68,1197.52,6597740000
1271770200,1199.04,1208.58,1199.04,1207.17,5316590000
1271856600,1207.16,1210.99,1198.85,1205.93,5724310000
1271943000,1202.52,1210.27,1190.19,1208.67,6035780000
1272029400,1207.87,1217.28,1205.1,1217.28,5326060000
1272288600,1217.06,1219.8,1211.07,1212.05,5647760000
1272375000,1209.92,1211.38,1181.62,1183.71,7454540000
1272461400,1184.59,1195.05,1181.81,1191.36,6342310000
1272547800,1193.3,1209.36,1193.3,1206.78,6059410000
1272634200,1206.77,1207.99,1186.32,1186.68,6048260000
1272893400,1188.57,1205.13,1188.57,1202.26,4938050000
1272979800,1197.5,1197.5,1168.12,1173.6,6594720000
1273066200,1169.24,1175.94,1158.15,1165.87,6795940000
1273152600,1164.38,1167.58,1065.79,1128.15,10617810000
1273239000,1127.04,1135.13,1094.15,1110.88,9472910000
1273498200,1122.27,1163.85,1122.27,1159.73,6893700000
1273584600,1156.39,1170.48,1147.71,1155.79,5842550000
1273671000,1155.43,1172.87,1155.43,1171.67,5225460000
1273757400,1170.04,1173.57,1156.14,1157.43,4870640000
1273843800,1157.18,1157.19,1126.14,1135.68,6126400000
1274103000,1136.52,1141.88,1114.96,1136.94,5922920000
1274189400,1138.78,1148.66,1117.2,1120.8,6170840000
1274275800,1119.57,1124.27,1100.66,1115.05,6765800000
1274362200,1107.34,1107.34,1071.58,1071.59,8328570000
1274448600,1067.26,1090.16,1055.9,1087.69,5452130000
1274707800,1084.78,1089.95,1072.7,1073.65,5224040000
1274794200,1067.42,1074.75,1040.78,1074.03,7329580000
1274880600,1075.51,1090.75,1065.59,1067.95,4521050000
1274967000,1074.27,1103.52,1074.27,1103.06,5698460000
1275053400,1102.59,1102.59,1084.78,1089.41,4871210000
1275399000,1087.3,1094.77,1069.89,1070.71,5271480000
1275485400,1073.01,1098.56,1072.03,1098.38,5026360000
1275571800,1098.82,1105.67,1091.81,1102.83,4995970000
1275658200,1098.43,1098.43,1060.5,1064.88,6180580000
1275917400,1065.84,1071.36,1049.86,1050.47,5467560000
1276003800,1050.81,1063.15,1042.17,1062,6192750000
1276090200,1062.75,1077.74,1052.25,1055.69,5983200000
1276176600,1058.77,1087.85,1058.77,1086.84,5144780000
1276263000,1082.65,1092.25,1077.12,1091.6,4059280000
1276522200,1095,1105.91,1089.03,1089.63,4425830000
1276608600,1091.21,1115.59,1091.21,1115.23,4644490000
1276695000,1114.02,1118.74,1107.13,1114.61,5002600000
1276781400,1115.98,1117.72,1105.87,1116.04,4557760000
1276867800,1116.16,1121.01,1113.93,1117.51,4555360000
1277127000,1122.79,1131.23,1108.24,1113.2,4514360000
1277213400,1113.9,1118.5,1094.18,1095.31,4514380000
1277299800,1095.57,1099.64,1085.31,1092.04,4526150000
1277386200,1090.93,1090.93,1071.6,1073.69,4814830000
1277472600,1075.1,1083.56,1067.89,1076.76,5128840000
1277731800,1077.5,1082.6,1071.45,1074.57,3896410000
1277818200,1071.1,1071.1,1035.18,1041.24,6136700000
1277904600,1040.56,1048.08,1028.33,1030.71,5067080000
1277991000,1031.1,1033.58,1010.91,1027.37,6435770000
1278077400,1027.65,1032.95,1015.93,1022.58,3968500000
1278423000,1028.09,1042.5,1018.35,1028.06,4691240000
1278509400,1028.54,1060.89,1028.54,1060.27,4931220000
1278595800,1062.92,1071.25,1058.24,1070.25,4548460000
1278682200,1070.5,1078.16,1068.1,1077.96,3506570000
1278941400,1077.23,1080.78,1070.45,1078.75,3426990000
1279027800,1080.65,1099.46,1080.65,1095.34,4640460000
1279114200,1095.61,1099.08,1087.68,1095.17,4521050000
1279200600,1094.46,1098.66,1080.53,1096.48,4552470000
1279287000,1093.85,1093.85,1063.32,1064.88,5297350000
1279546200,1066.85,1074.7,1061.11,1071.25,4089500000
1279632600,1064.53,1083.94,1056.88,1083.48,4713280000
1279719000,1086.67,1088.96,1065.25,1069.59,4747180000
1279805400,1072.14,1097.5,1072.14,1093.67,4826900000
1279891800,1092.17,1103.73,1087.88,1102.66,4524570000
1280151000,1102.89,1115.01,1101.3,1115.01,4009650000
1280237400,1117.36,1120.95,1109.78,1113.84,4725690000
1280323800,1112.84,1114.66,1103.11,1106.13,4002390000
1280410200,1108.07,1115.9,1092.82,1101.53,4612420000
1280496600,1098.44,1106.44,1088.01,1101.6,4006450000
1280755800,1107.53,1127.3,1107.53,1125.86,4144180000
1280842200,1125.34,1125.44,1116.76,1120.46,4071820000
1280928600,1121.06,1128.75,1119.46,1127.24,4057850000
1281015000,1125.78,1126.56,1118.81,1125.81,3685560000
1281101400,1122.07,1123.06,1107.17,1121.64,3857890000
1281360600,1122.8,1129.24,1120.91,1127.79,3979360000
1281447000,1122.92,1127.16,1111.58,1121.06,3979360000
1281533400,1116.89,1116.89,1088.55,1089.47,4511860000
1281619800,1081.48,1086.72,1076.69,1083.61,4521050000
1281706200,1082.22,1086.25,1079,1079.25,3328890000
1281965400,1077.49,1082.62,1069.49,1079.38,3142450000
1282051800,1081.16,1100.14,1081.16,1092.54,3968210000
1282138200,1092.08,1099.77,1085.76,1094.16,3724260000
1282224600,1092.44,1092.44,1070.66,1075.63,4290540000
1282311000,1075.63,1075.63,1063.91,1071.69,3761570000
1282570200,1073.36,1081.58,1067.08,1067.36,3210950000
1282656600,1063.2,1063.2,1046.68,1051.87,4436330000
1282743000,1048.98,1059.38,1039.83,1055.33,4360190000
1282829400,1056.28,1061.45,1045.4,1047.22,3646710000
1282915800,1049.27,1065.21,1039.7,1064.59,4102460000
1283175000,1062.9,1064.4,1048.79,1048.92,2917990000
1283261400,1046.88,1055.14,1040.88,1049.33,4038770000
1283347800,1049.72,1081.3,1049.72,1080.29,4396880000
1283434200,1080.66,1090.1,1080.39,1090.1,3704210000
1283520600,1093.61,1105.1,1093.61,1104.51,3534500000
1283866200,1102.6,1102.6,1091.15,1091.84,3107380000
1283952600,1092.36,1103.26,1092.36,1098.87,3224640000
1284039000,1101.15,1110.27,1101.15,1104.18,3387770000
1284125400,1104.57,1110.88,1103.92,1109.55,3061160000
1284384600,1113.38,1123.87,1113.38,1121.9,4521050000
1284471000,1121.16,1127.36,1115.58,1121.1,4521050000
1284557400,1119.43,1126.46,1114.63,1125.07,3369840000
1284643800,1123.89,1125.44,1118.88,1124.66,3364080000
1284730200,1126.39,1131.47,1122.43,1125.59,4086140000
1284989400,1126.57,1144.86,1126.57,1142.71,3364080000
1285075800,1142.82,1148.59,1136.22,1139.78,4175660000
1285162200,1139.49,1144.38,1131.58,1134.28,3911070000
1285248600,1131.1,1136.77,1122.79,1124.83,3847850000
1285335000,1131.69,1148.9,1131.69,1148.67,4123950000
1285594200,1148.64,1149.92,1142,1142.16,3587860000
1285680600,1142.31,1150,1132.09,1147.7,4025840000
1285767000,1146.75,1148.63,1140.26,1144.73,3990280000
1285853400,1145.97,1157.16,1136.08,1141.2,4284160000
1285939800,1143.49,1150.3,1139.42,1146.24,4298910000
1286199000,1144.96,1148.16,1131.87,1137.03,3604110000
1286285400,1140.68,1162.76,1140.68,1160.75,4068840000
1286371800,1159.81,1162.33,1154.85,1159.97,4073160000
1286458200,1161.57,1163.87,1151.41,1158.06,3910550000
1286544600,1158.36,1167.73,1155.58,1165.15,3871420000
1286803800,1165.32,1168.68,1162.02,1165.32,2505900000
1286890200,1164.28,1172.58,1155.71,1169.77,4076170000
1286976600,1171.32,1184.38,1171.32,1178.1,4969410000
1287063000,1177.82,1178.89,1166.71,1173.81,4969410000
1287149400,1177.47,1181.2,1167.12,1176.19,5724910000
1287408600,1176.83,1185.53,1174.55,1184.71,4450050000
1287495000,1178.64,1178.64,1159.71,1165.9,5600120000
1287581400,1166.74,1182.94,1166.74,1178.17,5027880000
1287667800,1179.82,1189.43,1171.17,1180.26,4625470000
1287754200,1180.52,1183.93,1178.99,1183.08,3177890000
1288013400,1184.74,1196.14,1184.74,1185.62,4221380000
1288099800,1184.88,1187.11,1177.72,1185.64,4203680000
1288186200,1183.84,1183.84,1171.7,1182.45,4335670000
1288272600,1184.47,1189.53,1177.1,1183.78,4283460000
1288359000,1183.87,1185.46,1179.7,1183.26,3537880000
1288618200,1185.71,1195.81,1177.65,1184.38,4129180000
1288704600,1187.86,1195.88,1187.86,1193.57,3866200000
1288791000,1193.79,1198.3,1183.56,1197.96,4665480000
1288877400,1198.34,1221.25,1198.34,1221.06,5695470000
1288963800,1221.2,1227.08,1220.29,1225.85,5637460000
1289226600,1223.24,1224.57,1217.55,1223.25,3937230000
1289313000,1223.59,1226.84,1208.94,1213.4,4848040000
1289399400,1213.14,1218.75,1204.33,1218.71,4561300000
1289485800,1213.04,1215.45,1204.49,1213.54,3931120000
1289572200,1209.07,1210.5,1194.08,1199.21,4213620000
1289831400,1200.44,1207.43,1197.15,1197.75,3503370000
1289917800,1194.79,1194.79,1173,1178.34,5116380000
1290004200,1178.33,1183.56,1175.82,1178.59,3904780000
1290090600,1183.75,1200.29,1183.75,1196.69,4687260000
1290177000,1196.12,1199.97,1189.44,1199.73,3675390000
1290436200,1198.07,1198.94,1184.58,1197.84,3689500000
1290522600,1192.51,1192.51,1176.91,1180.73,4133070000
1290609000,1183.7,1198.62,1183.7,1198.35,3384250000
1290781800,1194.16,1194.16,1186.93,1189.4,1613820000
1291041000,1194.16,1194.16,1173.64,1187.76,3673450000
1291127400,1182.96,1187.4,1174.14,1180.55,4284700000
1291213800,1186.6,1207.61,1186.6,1206.07,4548110000
1291300200,1206.81,1221.89,1206.81,1221.53,4970800000
1291386600,1219.93,1225.57,1216.82,1224.71,3735780000
1291645800,1223.87,1225.8,1220.67,1223.12,3527370000
1291732200,1227.25,1235.05,1223.25,1223.75,6970630000
1291818600,1225.02,1228.93,1219.5,1228.28,4607590000
1291905000,1230.14,1234.71,1226.85,1233,4522510000
1291991400,1233.85,1240.4,1232.58,1240.4,4547310000
1292250600,1242.52,1246.73,1240.34,1240.46,4361240000
1292337000,1241.84,1246.59,1238.17,1241.59,4132350000
1292423400,1241.58,1244.25,1234.01,1235.23,4407340000
1292509800,1236.34,1243.75,1232.85,1242.87,4736820000
1292596200,1243.63,1245.81,1239.87,1243.91,4632470000
1292855400,1245.76,1250.2,1241.51,1247.08,3548140000
1292941800,1249.43,1255.82,1249.43,1254.6,3479670000
1293028200,1254.94,1259.39,1254.94,1258.84,1285590000
1293114600,1257.53,1258.59,1254.05,1256.77,2515020000
1293460200,1254.66,1258.43,1251.48,1257.54,1992470000
1293546600,1259.1,1259.9,1256.22,1258.51,2478450000
1293633000,1258.78,1262.6,1258.78,1259.78,2214380000
1293719400,1259.44,1261.09,1256.32,1257.88,1970720000
1293805800,1256.76,1259.34,1254.19,1257.64,1799770000
1294065000,1257.62,1276.17,1257.62,1271.89,4286670000
1294151400,1272.95,1274.12,1262.66,1270.2,4796420000
1294237800,1268.78,1277.63,1265.36,1276.56,4764920000
1294324200,1275.47,1278.17,1270.43,1273.85,4844100000
1294410600,1274.41,1276.83,1261.7,1271.5,4963110000
1294669800,1270.84,1271.52,1262.18,1269.75,4036450000
1294756200,1272.58,1277.25,1269.62,1274.48,4050750000
1294842600,1275.65,1286.87,1275.65,1285.96,4226940000
1294929000,1285.78,1286.7,1280.47,1283.76,4310840000
1295015400,1282.9,1293.24,1281.24,1293.24,4661590000
1295361000,1293.22,1296.06,1290.16,1295.02,5284990000
1295447400,1294.52,1294.6,1278.92,1281.92,4743710000
1295533800,1280.85,1283.35,1271.26,1280.26,4935320000
1295620200,1283.63,1291.21,1282.07,1283.35,4935320000
1295879400,1283.29,1291.93,1282.47,1290.84,3902470000
1295965800,1288.17,1291.26,1281.07,1291.18,4595380000
1296052200,1291.97,1299.74,1291.97,1296.63,4730980000
1296138600,1297.51,1301.29,1294.41,1299.54,4309190000
1296225000,1299.63,1302.67,1275.1,1276.34,5618630000
1296484200,1276.5,1287.17,1276.5,1286.12,4167160000
1296570600,1289.14,1308.86,1289.14,1307.59,5164500000
1296657000,1305.91,1307.61,1302.62,1304.03,4098260000
1296743400,1302.77,1308.6,1294.83,1307.1,4370990000
1296829800,1307.01,1311,1301.67,1310.87,3925950000
1297089000,1311.85,1322.85,1311.85,1319.05,3902270000
1297175400,1318.76,1324.87,1316.03,1324.57,3881530000
1297261800,1322.48,1324.54,1314.89,1320.88,3922240000
1297348200,1318.13,1322.78,1311.74,1321.87,4184610000
1297434600,1318.66,1330.79,1316.08,1329.15,4219300000
1297693800,1328.73,1332.96,1326.9,1332.32,3567040000
1297780200,1330.43,1330.43,1324.61,1328.01,3926860000
1297866600,1329.51,1337.61,1329.51,1336.32,1966450000
1297953000,1334.37,1341.5,1331,1340.43,1966450000
1298039400,1340.38,1344.07,1338.12,1343.01,1162310000
1298385000,1338.91,1338.91,1312.33,1315.44,1322780000
1298471400,1315.44,1317.91,1299.55,1307.4,1330340000
1298557800,1307.47,1310.91,1294.26,1306.1,1222900000
1298644200,1307.34,1320.61,1307.34,1319.88,3836030000
1298903400,1321.61,1329.38,1320.55,1327.22,1252850000
1298989800,1328.64,1332.09,1306.14,1306.33,1180420000
1299076200,1305.47,1314.19,1302.58,1308.44,1025000000
1299162600,1312.37,1332.28,1312.37,1330.97,4340470000
1299249000,1330.73,1331.08,1312.59,1321.15,4223740000
1299508200,1322.72,1327.68,1303.99,1310.13,3964730000
1299594600,1311.05,1325.74,1306.86,1321.82,4531420000
1299681000,1319.92,1323.21,1312.27,1320.02,3709520000
1299767400,1315.72,1315.72,1294.21,1295.11,4723020000
1299853800,1293.43,1308.35,1291.99,1304.28,3740400000
1300109400,1301.19,1301.19,1286.37,1296.39,4050370000
1300195800,1288.46,1288.46,1261.12,1281.87,5201400000
1300282200,1279.46,1280.91,1249.05,1256.88,5833000000
1300368600,1261.61,1278.88,1261.61,1273.72,4134950000
1300455000,1276.71,1288.88,1276.18,1279.2,4685500000
1300714200,1281.65,1300.58,1281.65,1298.38,4223730000
1300800600,1298.29,1298.47,1293.77,1293.77,3576550000
1300887000,1292.19,1300.51,1284.05,1297.54,3842350000
1300973400,1300.61,1311.34,1297.74,1309.66,4223740000
1301059800,1311.8,1319.18,1310.15,1313.8,4223740000
1301319000,1315.45,1319.74,1310.19,1310.19,3215170000
1301405400,1309.37,1319.45,1305.26,1319.44,3482580000
1301491800,1321.89,1331.74,1321.89,1328.26,3809570000
1301578200,1327.44,1329.77,1325.03,1325.83,3566270000
1301664600,1329.48,1337.85,1328.89,1332.41,4223740000
1301923800,1333.56,1336.74,1329.1,1332.87,4223740000
1302010200,1332.03,1338.21,1330.03,1332.63,3852280000
1302096600,1335.94,1339.38,1331.09,1335.54,4223740000
1302183000,1334.82,1338.8,1326.56,1333.51,4005600000
1302269400,1336.16,1339.46,1322.94,1328.17,3582810000
1302528600,1329.01,1333.77,1321.06,1324.46,3478970000
1302615000,1321.96,1321.96,1309.51,1314.16,4275490000
1302701400,1314.03,1321.35,1309.19,1314.41,3850860000
1302787800,1311.13,1316.79,1302.42,1314.52,3872630000
1302874200,1314.54,1322.88,1313.68,1319.68,4223740000
1303133400,1313.35,1313.35,1294.7,1305.14,4223740000
1303219800,1305.99,1312.7,1303.97,1312.62,3886300000
1303306200,1319.12,1332.66,1319.12,1330.36,4236280000
1303392600,1333.23,1337.49,1332.83,1337.38,3587240000
1303738200,1337.14,1337.55,1331.47,1335.25,2142130000
1303824600,1336.75,1349.55,1336.75,1347.24,3908060000
1303911000,1348.43,1357.49,1344.25,1355.66,4051570000
1303997400,1353.86,1361.71,1353.6,1360.48,4036820000
1304083800,1360.14,1363.61,1360.14,1363.61,3479070000
1304343000,1365.21,1370.58,1358.59,1361.22,3846250000
1304429400,1359.76,1360.84,1349.52,1356.62,4223740000
1304515800,1355.9,1355.9,1341.5,1347.32,4223740000
1304602200,1344.16,1348,1329.17,1335.1,3846250000
1304688600,1340.24,1354.36,1335.58,1340.2,4223740000
1304947800,1340.2,1349.44,1338.64,1346.29,4265250000
1305034200,1348.34,1359.44,1348.34,1357.16,4223740000
